"","review","rating"
"1747","Okay, like many other such films, spawned out of a SNL skit. But Tim Meadows does a fairly fantastic job of making a 3 minute one-dimensional character into a moderately viable comedic movie character. He drops amusingly consistently-threated one-liners with fair frequency, Billy Dee Williams is in it though his Lando days are long gone, and the entire thing is shot pretty well. True, it's not great art, but if you went into Wayne's World looking for the Gone With The Wind, you did something wrong. Enjoyable for what it is.......",1
"1748","This was directed by Ruggero Deodato, a true icon to many horror film fans after he directed the seminal and notorious Cannibal Holocaust. However, don't expect to find any such notoriety in the film reviewed here as it proves to be incredibly tame in comparison and plays more like a Conan inspired outing for a young audience.<br /><br />Such a description may instantly put off most fans of the whole Conan inspired Sword & Sorcery genre but before you turn your nose up at this, it has to be said, this movie is just so much fun!<br /><br />It's mostly played for laughs and features two HUGE and highly likable heroes in the form of David and Peter Paul aka. the Barbarian Brothers who both seem to be having a ball with their characters.<br /><br />B-Movie favourite Richard Lynch turns up as the main villain in the piece and it's also great to see roles for Big George Eastman and Michael Berryman.<br /><br />Added to this, the ladies are stunning to behold and suitably scantily attired throughout the films duration (a staple and much welcomed ingredient in the genre!)<br /><br />What can I say, - this simply is a really fun and lighthearted take on the genre and I recommend it wholeheartedly!",1
"1749","A most awaited film of the year 2002. After three and half years of hibernation,Rajini has acted in this movie. The hype for this film was toooooo high..<br /><br />This is not a typical Rajini film, in this film he gives some spiritual messages also. But it also includes typical Rajini actions,style,songs etc. Its a good entertaining movie and gives good messages also.<br /><br />I will rate this movie as Good instead of Excellent because of the screenplay. Its a must watch movie. Dont miss it!",1
"1750","The usual cat and mouse antics abound until Jerry jumps into a bottle of invisible ink. He gets the bright idea of torturing Tom without him knowing. The cat gets wise and tries to do stuff to make him 'see' jerry even if it's not fool-proof. Of course Jerry gets Butch aka Killer aka Spike the dog into the act (even if it's late in the short, and his contribution is minimal indeed) Brilliant animated short which kind of reminded me of the one with the white mouse who scares Tom so badly. Most of the gags work and all violent as any good tom and jerry short should truly be. This hilarious cartoon can be found on disc one of the Spotlight collection DVD of ""Tom & Jerry"" <br /><br />My Grade: B+",1
"1751","""Cry Freedom"" is not just a movie. It is a historical account, heroic story, and insight into the cultural background of a major event in history. Not only does Denzel Washington do a terrific job of impersonating a motivating, determined hero, Steve Biko, but he delivers a message to the public about the horrors of South Arfrican Apartheid. The story of Biko, an influential leader, and his main ""influencee"", Donald Woods, is a heartbreaking one. But, the ultimate success of his life can go beyond the atrocities committed in South Africa. ""Cry Freedom"" manages to communicate to its audience the optimistic aspect of the seemingly disturbing plot. It is because of great films like this one, that the public can become educated on terrible events in history, great leaders who sought to end them, and how we can never allow them to happen in the future. Because of this importance, ""Cry Freedom"" is an amazing film that should be seen by all.",1
"1752","Steven Seagal movies have never been Oscar material but with each passing release they get worse and worse.<br /><br />This one starts with Seagal getting picked up by the FBI because he killed a few people 'in self defence' he's active military so is saved from jail to rescue a stolen Stealth plane that will be used by the cliché 'evil English villain' that Hollywood is so obsessed with including these days.<br /><br />Suffice to say the film has terrible dialog that is almost always delivered with a hefty topping of cheese and lack of acting talent. The story isn't interesting and there are segments of it which make absolutely no sense and do not add anything to the story, characters of movie as a whole such as the 'lesbian' interaction between the two main females in the cast which is there purely for titilation to get viewers and yet isn't even titilating just confusing as it makes no sense as to why it happened when it didn't need to.<br /><br />In short a terrible script with bad dialog, delivered by sub-par actors, boring and at times badly choreographed action scenes, and non-relevant parts that only serve to achieve the near-impossible and make the movie even worse.<br /><br />Save 98 minutes of your life and give this miss, even if you are Seagal's most ardent fan.",0
"1753","Basic meaning of the story is a reality. Cruel true reality. Situations are very funny. You have to laugh when you see, how people can be stupid, obstinate and crazy. The best description will be, if you watch it on your own.",1
"1754","I really wanted to like this movie. I absolutely love kenny hotz, and spenny rice has a charming side to him. Not that I like spenny at all. Spenny ruins this movie. He should of let kenny and his hot girlfriend pitch the movie.<br /><br />Anyways, it's pretty boring aside from a scene with Roger Ebert in it. There really isn't too many celebrities in this movie, and most don't seem to say more than one line. Overall this movie was disappointing. I would only suggest watching it if you got it with the season 1 DVD of kenny vs spenny (it comes for free on the 3rd disc). Regardless of this production, I am still very excited to check out The Papel Chase.",0
"1755","When his in-laws are viciously murdered by a gang of thugs, a young deputy is ordered to escort his mute friend, forced to take the rap by the gang, to Tucson for trial and ending up having to face the real killers along the way.<br /><br />The Decoy is a real-life decoy sent to video stores to lure you away from better films! It's talky, illogical, slow, and ultimately very boring.<br /><br />There's some good costumes, sets, and photography but nothing else is good about this vanity project from writer/director/producer/star Justin Kreinbrink, who apparently had too much money on his hands.<br /><br />They used to make westerns like this, that were under an hour long. Trim this of about half it's length and you might have something watchable.",0
"1756","This movie is definitely on the list of my top 10 favorites. The voices for the animals are wonderful. Sally Field and Michael J. Fox are both brilliant as the sassy feline and the young inexperienced pooch, but the real standout is Don Ameche as the old, faithful golden retriever. This movie is a great family movie because it can be appreciated and loved by children as well as adults. Humorous and suspenseful, and guaranteed to make every animal lover cry! (happy tears!)",1
"1757","The only redeeming qualities this movie has are the fairly original death scenes. Other than that this movie is a big DUD. We have Kim Basinger, the beleaguered housewife slowly meandering thru the local mall for the first 30 min. of the movie, which added nothing. Then the movie picks up a bit as she has a confrontation with 4 punks who took up 2 parking spaces on this busy xmas eve. They begin to chase her after offing the local security guard who tried to help her. From there this movie gets worse, way worse. I know its only a movie and you've gotta go with the flow but she's got about a 5 min. headstart and she can't hide or find someone to help her. Instead she drives to a half built subdivision beside a forest. In typical fashion she does everything she can to allow her followers to easily track her. But now she turns into one tough mofu. You get the point. Do not under any circumstances buy or rent this movie no matter how much you like this type. It's so illogical you'll be questioning every scene. It is embarrassing for Basinger and Craig Sheffer and the rest of the cast, as well as the consumers.",0
"1758","Unhinged follows the typical plot of the early 80's slasher trend. Pretty Young Girls In Peril. I have to give it up for the filmmaker who used a helicopter for some of the early road-trip shots, you actually think for a second there's going to be quality in the production. Watching ""Unhinged"" was like seeing an amateur acting class go through it's warm-up. Some of the most awkward, badly lit, overlong scenes are played out with the gusto of a Valium overdose. I wondered why they didn't just put the cue-cards on camera so the actresses wouldn't have to constantly shift their gaze. The two main girls were obviously chosen for their T&A factor rather than talent. Laurel Munson as the main chick Terry is as exciting as watching paint dry. Two nude scenes make for an adolescent thrill. Janet Penner and Virginia Settle as the crazy/creepy daughter and mother the chicks find themselves stranded with compete for Worst Acting Ever. Long pauses, weird expressions, emphasis on the wrong word, it's all there and is a delight for those of us out there who love bad films. The scenes shift suddenly with long black-outs you could drive a Mack truck through. Cartoon lightning crashes across shots without even bothering to show the sky. Eighties eyeshadow assaults the viewer. But ya know, it grew on me. I felt sorry for it. I wanted to hug it, kiss it's boo-boos and make it better. The ending doesn't make up for the damage it's caused but I grinned anyway. I have my own theories regarding the whole ""banned"" hype and hope that anyone who chooses to view this film does so with substantial substance abuse and a sense of humor. Otherwise pass.",0
"1759","As you may have gathered from the title, I wholeheartedly believe this movie to be the worst zombie movie of all time. The acting, camera-work, writing, special effects and anything else remotely related to this movie sucked. People have argued that while this movie is terribly-acted and terribly-produced but it comes through with a witty intelligent script. Wow. The plot has more holes than I or anyone else could possibly count. For starters, why would the government tell everyone to go back to work when it's not safe? I know the government's supposed to be evil but they don't gain anything by killing the entire population of the country. There wouldn't be anyone to govern! Another thing that I was wondering about, even if the government told everyone to go to work, why would people go if the streets were swarming with zombies? Were the zombies going to hide in the bushes and ambush the unsuspecting people in order to aid the government in their plot to kill everyone on the planet? And how about the ending? That stupid Torch guy sacrifices his life in order to get a few close up shots of the zombies. He probably forgot that every camera made in the last 35 years has a zoom feature. And another thing, why does he say Hindenburg before he dies. The Hindenburg was a rare event seen by a very few people. The zombie menace will been seen by everyone in the country, possibly the world. He doesn't think anyone else will get a few snapshots? They also managed to ruin the only semi-interesting scene in the film when the soldier is watching the exotic dancer. Why did the zombie hide behind a curtain for five minutes before attacking the girl? Especially when the zombie could have come through the DOOR. It's probably just something an unintelligent zombie movie fan such as myself wouldn't understand. Every day I pray that God with increase my brain capacity long enough for me to figure out all the subtle nuances in Feeding the Masses.<br /><br />Anywho, I think it's interesting that this is the first movie that gave me the desire to physically hurt the people involved in the production. Hey Trent Haaga, I'm calling you out!",0
"1760","A very attractive and capable cast is lost in this deadly boring rehash of the slasher sub-genre. The plot a simply a collection of cliches and set-pieces that we've all seen a hundred times before. Has great potential as an insomnia treatment.",0
"1761","I really liked this movie despite one scene that was pretty bad (the one when Samantha and Nick are flirting in the hotel). The story is so cool and can't wait to read the book! Bravo for the super station!",1
"1762","Not that I was really surprised....movies are never as good as the books that they originated from. I was looking forward to seeing this movie because this is one of my favorite books, even though I knew it would probably suck. I was hoping to be pleasantly surprised. However, they strayed from the book's storyline too much, and the movie version did not convey how horrible this house really was. Ending was different too. Lara Flynn Boyle looked terrible due to some really bad cosmetic surgery. The acting was unremarkable at best. Perhaps if a theatrical version was made so that they wouldn't have to stay so much in Lifetime's ""made for TV movie"" box, it would be a better flick. If you saw this movie I highly encourage you to track down the book and read it. I doubt you'll be disappointed and hope you enjoy it as much as I do every time I read it.",0
"1763","This film is an entertaining, fun and quality film. The film very cleverly follows the guidelines if the book, and tries to stick to the exact lines. The actors are all suitable, and you would expect them to be the part. They use some famous actors which give a great effect on the film. The graphics is a bit dodgy in some parts, and there are quite a few mistakes throughout the film. There is no such thing as a Yellow Spotted Lizard, for example. The camp is not as gruesome as explained in the book, and they tend not to show the goings on in the camp as much as the book. All of his group are mentioned a lot in the book, but are not in the film. Overall, a great film for a rainy afternoon",1
"1764","The opening sequence alone is worth the cost of admission, as Cheech and Chong drag that big ol garbage can across the parking lot, filled with gas. ""Don't Spill it Man !"", hilarious stuff. And then, as 'the plot' ensues, you're in for one heck of a ride. I watched this film recently and it holds up, being just as funny upon each viewing. check it out.",1
"1765","We stumbled upon the documentary, Grey Gardens, last Sunday and got ""sucked in"" without warning. Everyone who entered the room became transfixed on the television and the haunting images of Edith and Edie who seemed to be living out their lives in practically one room of a large filthy mansion on the beach, eating ice cream and corn on the cob (which was cooked on the bedside table)--and the cat urinating on edith's bed and her unbelievable words, ""i thrive on it [the smell]."" We had not seen the beginning and wondered what we were watching and how these aristocratic women managed to get in the position they were in. Spellbinding! a must see!!!!",1
"1766","Some time in the late 19th century, somewhere in the American West, several cowboys in need of money go on a buffalo hunt. The group's leader believes that buffaloes are too numerous for the hunting to have any impact, but the more experienced hunter has seen how quickly the population can collapse, and he isn't so sure. Featuring buffalo herds living in South Dakota and showing film of actual hunting (the movie's introduction explains it as necessary thinning of the herd), the movie does an excellent job of presenting us with the plight of the buffalo and its effect on Native Americans without ever getting preachy about it.<br /><br />The real story, however, is about the dysfunctional family which is created by the small group formed to do the hunting. The father figure is Charlie, a violent man with a short fuse. Sandy, his ""brother"", is the experienced hunter who is tired of killing but needs the job after losing his cattle. A half-Indian boy, who hates the fact that he looks entirely Caucasian, takes the role of adopted son. The grandfather (and moral compass) is an alcoholic buffalo skinner; Charlie's ""wife"" is an Indian woman whose companions he killed after they stole his horses.<br /><br />Charlie is clearly the most interesting figure. He is mean and insulting towards everyone around him, yet at the same time he knows that they are the only family and friends that he has. He expects the abducted Indian women to hate him, then accept him, but he doesn't know how to react when she refuses to do either. He's the one who put the family together in the first place, but he's also the one who is fated to ultimately destroy it.<br /><br />This is all very similar to the classic ""Red River"", which also features a family of sorts being torn apart by the increasingly violent and alienated father figure. As one might expect, this movie suffers by comparison. The plot is not as focused on developing the characters and family dynamics, and the direction fails to keep all of the scenes working towards this common goal. Charlie is so thoroughly unlikable from the very beginning that we never have any reason to care about what happens to him or his family. On the positive side, however, the message surrounding the buffalo slaughter adds an extra dimension to the film and its conclusion is far superior to the Hollywood ending which was tacked on to the end of ""Red River"". As a result, ""The Last Hunt"" is an interesting and entertaining film, very well made, but falling short of what would be needed to consider it a classic.",1
"1767","I have not read the book that this was based upon/inspired by. This being some of(the others are film roles) the last work of John Ritter(RIP), one hopes that it is hilarious. And it is. Almost every time he's present in this, as a matter of fact. Most of the cast, supporting as well as regular, play off each other well, and the material tends to be great. He plays Paul Hennessy, the father of three teenagers: Rory, the typical guy of that age, Kerry, the depressive middle-child who fights for causes and awareness, and Bridget, the fashion-loving, popular ditz. Sagal makes a return to being the female lead in a sit-com, and her character is far removed from Peggy Bundy. The show changed somewhat after Mr. Three's Company passed on, and for a while, they couldn't seem to make up their minds if they wanted to go for getting laughs, or being poignant and making sure to be respectful. One can wonder how or why it lasted for so long after that: It could still be quite good, some of the additions were fortunate(if you like David Spade, most of his part consists of him doing his schtick) and had stuff to say. My personal favorite episode is in the last season. The humor is a nice mix of ""dumb person"" jokes(mainly related to the high-schoolers), silliness, dark comedy and crude material. This dealt with sex and other adult topics, but never in a graphic manner. The language is mild, and, on occasion, moderately strong. I recommend this to any fan of those who made it. 8/10",1
"1768","This movie makes a statement about Joseph Smith, what he stood for, and what the LDS church believes. With all the current media coverage of a certain fugitive people have confused the LDS church with the FLDS church and criminal fugitive Warren Jeffs. Jeffs is Not associated with the LDS church yet media groups internationally have asked for comments about Jeffs from The LDS church. Jeffs is not mentioned in the movie at all but I think that it is ironic that this movie with all it's points about Joseph also point away from the fews of the FLDS church and their leader at this time in the media world. This is a movie about Joseph Smith and a great one at that. Some of the most obvious differences between Jeffs and Joseph is portrayed in Joseph's humanity, acceptance and love. Jeffs views and opinions differ greatly from Joseph Smith and the LDS Church and it is seen in this movie. Jeffs thinks of the ""Negro"" as devils. Joseph Smith knew they were children of god and gave up his wife's favorite horse to a African American (former slave) to buy his son's freedom. Joseph is shown doing housework for his wife Emma and is criticized by a member until Joseph tells him that a man may lose his wife in the next life if she chooses not to stay with her husband and that doing chores is a way to help and cherish your wife. Jeffs brought one of his polygamist wives to her knees in front of a class full of students by grabbing her braid and twisting it painfully till she came to her knees. Lastly Joseph participated with law enforcement and sought aid from the government at all times. Jeffs thumbs his nose at government and flees at all times.<br /><br />I loved this movie and if you don't know much about Joseph Smith and what the LDS church believes, then this is the movie to see. And if you had confused the LDS Church with the FLDS church then you really need to get your act together. We are not much different from anyone who believes in Jesus Christ, the Sanctity of marriage and the family, as well a patriotic to our homeland and country. We are all different as well just like you can find different protestants, Presbyterians, methodist, baptist and Catholics. What's important is our message and what we stand for. This movie trys to portray that but there is so much of Joseph's life that can't be covered in a mere 2 hour movie. This was a really great show.",1
"1769","So it has come to this. Fast, expensive cars that only the upper 1% will ever drive. The girls that pose next to them in gearhead magazines. Second-tier and no-name actors. Cheap promotional appearances by people from niche culture. <br /><br />This is the garbage that Hollywood has to offer. Don't get me wrong; I love the mindless action flick with hot chicks as much as the next guy. But please, will the collective Braintrust that greenlights this stuff please stop, count to ten, breathe, have a hearty ""Woooooosaaaaaah"", then rewind twentyfive years and recall what made movies enjoyable once upon a time? Then actually MAKE some movies like that again? <br /><br />I have nothing against poker, but the entire pop-culture explosion it has enjoyed over the past five years is ridiculous. Everyone and their mother thinks their Maverick now (not that half of them even will get that reference). Some executive said, ""Hey, what demographic do you want to leach $9.50 out of?"" ""I know, sir. The 18-35 market."" ""Ok, let's give them poker, girls, and fast cars."" ""Brilliant idea, sir."" The result? A film that I've seen a hundred times late at night on Spike TV, and more often than not, starring Dolph Lundgren. <br /><br />Now don't misunderstand me;I am not a film snob. Over-the-top artsy flicks like The English Patient don't float my boat, but generic films that should not have even been made straight to DVD bother the hell out of me too. Only adolescent gearheads will have their engines revved by this, and I imagine the ones in the higher end of their IQ range will see this for what it is: a junkyard.",0
"1770","I have never watched a movie in so little time. The only salvation was the fast forward function on the DVD unit. It was like watching a poorly produced CBC film. There was obviously no money for lighting, filming, sets, location, scriptwriters, editors, actors... Oh, there was absolutely no story either! I need to write ten lines of comment... Bad, awful, horrible, wretched, anguishing, tortuous, bilious, nauseous, sickening, fromage, disgusting, flimsy, icky, yucky, pukey, stinky, smelly, vile, putrid, all-thumbs-down, and I don't know if I can keep on going to complete all ten lines of just how bad this piece of crap-o-matic production was!",0
"1771","I can't believe that Steven Segal's career has hit so low that he has been reduced to making 4th rate films with 5th rate secondary actors. I watched this moving expecting to see him beet the crap out of some people the way he usually does. When he is reduced to using a single judo chop between the shoulder blades to take out an opponent and the guy falls like a ton of bricks something is wrong.<br /><br />The plot is unbelievable as a movie, and even if you excuse the visuals, and had read this story as a novel, you'd be left wondering why you had even picked up the book.<br /><br />Steven Segal goes through the motions and seems as if he is only doing this because he is under obligation. He shows no effort and no enthusiasm, and in some scenes he doesn't show up at all.<br /><br />I hate to repeat other peoples comments, but the use of stock footage for cut scenes and for visuals of the aircrafts in flight is pathetic. The condition of those scenes chopped in, is shaky and scenes themselves seemed to have deteriorated over time. The zappruder film showing President John F Kennedy being assassinated is steadier and cleaner.<br /><br />My honest opinion is to tell you not to waste your time seeing this movie, it is not up to the standards of his work in the glimmer man or exit wounds. I read one review that said the movie had a 12 million dollar budget (Segal being paid 5 of that) and that the movie still came in under budget. I must concur.<br /><br />It is no wonder that this is a direct to DVD movie, as no conscientious theatre owner would play this movie .",0
"1772","I am a HUGE Adam Sandler fan, and one day I was looking at the Cast&Crew selection on one of his DVD's and saw 'Going Overboard' and decided to go out and rent it. So I went out with a few buddies of mine and rented it. We put it on and we were shocked to see an Adam Sandler that didn't hit puberty yet, he looks as if he was 12 when this movie came out. I couldn't even watch 30 minutes of this crap, I didn't laugh, chuckle, or even smirk at this movie, actually the only time I smirked was when I saw how horrid this movie was. I could not believe how hard he tried to make the viewers laugh in this movie...and it didn't work once. Although from seeing the horribly awful camera angles and hearing the disgusting script I realized why I had never heard of this movie,...because it sucks more than anything has ever sucked before. This movie, in my opinion, was the WORST movie EVER made,....EVER!",0
"1773","What?!?? Why are people saying this is ""mind blowing?"" Just face it the ending is on of the worst endings in the history of cinematography! 4 left and the whole world has ended! Not to mention the character 9 was a idiot the whole time he got everyone killed. 1 was right the whole time, if he sacrificed 9 then non of this would have happened. People giving there lives for a stupid cause and for what?... to make it rain? I admit the movie had it's parts, and the whole concept was fascinating. But a lot of it was clichés one after another. And did anybody else get this feeling that this is a lot like ""Lord of The Rings?"" Characters died for stupid reasons, there was almost no character development, and honestly ask yourself is it good to have only four guys left in the world; its pointless and stupid. It was one of the shortest movies I've ever seen, and thank god! How is robots turning against humans creative in any way! It's been done like a hundred times! This movie is really stupid, go see a movie that's worth watching like Star Trek, The Hangover, or Inglorious Basterds, those were good movies!",0
"1774","Dani(Reese Witherspoon) has always been very close with her older sister Maureen(Emily Warfield) until they both start falling in love with their neighbor Court(Jason London). But it is not after a terrible tragedy strikes that the two sisters realize that nothing can keep them apart and that their love for each other will never fade away.<br /><br />This was truly a heartbreaking story about first love. Probably the most painful story about young love that I have ever seen. All the acting is amazing and Reese Witherspoon gives a great performance in her first movie. I would give The Man in the Moon 8.5/10",1
"1775","You can call this one a flop, and that's a very big one too! Quality isn't associated with the words National Lampoon, but at least the Vacation and Animal House entries were fun, but this offering has got to be their most inane feature to date that I've watched. Ugh! The three piece story crazily attempts to parody the clichés and stereotypes that flooded Hollywood genre films, which turns out to be completely unfunny and boorish dross.<br /><br />""Growing Yourself."" - Jason a corporate lawyer decides to quit his job and split up with his wife so they both can grow and do what they always wanted to do. That's life, as Jason sees it and he takes over looking after the children, but his decision to follow this path might not be the right one.<br /><br />Talk about leaden, boring and stiff. There only real interest is the small performance of the lovely Diane Lane. The satirical element here seems to be pointing out something than actually just delivering it. The silly humour is strained, flat and particularly senseless. Peter Riegert's keeps it very deadpan in the lead role and Teresa Ganzel bubbles along in her role.<br /><br />""Success Wanters"" - After just finishing collage Dominique Corsair gets a job as a stripper and is rape with some butter by the Dairy Company Presidents. For payback she becomes interested in the margarine industry and virtually works her way to the 'very"" top.<br /><br />Probably the best one of the three, but the competition wasn't too great. The gags seem to want go more subtle with its sexual and power orientated tone, but still they do feel more tacky and forced. The idea had something promising and inventive to build on, but the languid pacing begins to wear thin by the end and disastrous dialogue don't do it any favours at all. The humour tries, but more often doesn't come off, despite the hunger. The seductively Ann Dusenberry is pretty cold and manipulative throughout (well after the painful ordeal) and likes to gracefully bare it all quite a bit. Even the skimpy stripper outfit seems to get full workout for the opening half of the story. Popping up in amusing minor cameos ranged from Dick Millar, Mary Woronov, Olympia Dukakis, Fred Willard, Robert Culp and a favourite turn by Joe Spinell.<br /><br />""Municipalians"" - A serial killer who leaves copies of his driver's licence behind after each murder, is being tracked down by an enthusiastically naive rookie cop and his old grizzled partner. However the young cop learns that being tough is the only way to go, when the pair encounter one situation after another.<br /><br />Stupid! Oh yeah. Sure if you're going to spoof something extremely over-the-top, make sure laughter will stream off it. Obviously they forgot that! Even at its 30 minutes running, boy does it drag! Robby Benson's gratingly mock performance got rather overbearing with a wearied Richard Widmark doing very little as his partner. Christopher Lloyd underplays the role of serial killer, but his creepily wry and sympathetic performance works well and pretty much shows up the other leads. Elisha Cook Jr., Rhea Perlman and Harry Reems appear. When the jokes come, they truly feel out of sync and get rather stale with its repetitiveness of making fun of these cop clichés.<br /><br />In all, the idiotic material laced with its skits comes across as disposable, and the unbearable script is basically inept and witless. Only one or two few gags make it out each segment, but really there's too many cheap stinkers or plain misses which stick in your head. This is because it virtually becomes what it's trying to poke fun at and this basically shows in each story. It loses sight. The performances range from hot to cold, but who can't deny the embarrassment that's felt on most of their faces. Director Bob Giraldi's first taste is a vapid one for ""Growing Yourself"" , but ""Success Wanters"" showed some minor flourishes of mild effectiveness. Henry Jaglom does a labouredly jaded job on ""Municipalians"" . Rick Meyerowitz's vividly crass drawings that opens the film, are neatly devised and go on to set the style and mood.<br /><br />This low-brow comedy flunks it by overplaying it, with the main interested being derived by the familiar cameos. But really, is it worth going through this putridly lame and restless get-up, just to spot them. Well, that's up to you.",0
"1776","A vastly underrated black comedy, the finest in a series of grand guignol movies to follow 'Baby Jane'. Reynolds and Winters are mothers of young convicted murderers (a nod to 'Compulsion') who run away to hide in Hollywood. They run a school for would-be movie tots, a bunch of hilariously untalented kids attended by awful stage moms. Debbie, in her blonde wig ('I'm a Harlow, you're more a Marion Davies' she tells Winters) leads the tots at their concert and wins a rich dad, Weaver. She also does a deliciously funny tango and, over all, gives an outstanding performance, unlike anything she'd done before. The atmosphere is a fine mix of comic and eerie. It looks wonderful with great period detail (30's). Lots of lovely swipes at Hollywood and the terrifying movie tot. Micheal MacLiammoir has a ball as the drama coach: 'Hamilton Starr', he purrs, 'two r's but prophetic nonetheless'. See it and love it.",1
"1777","The interesting aspect of ""The Apprentice"" is it demonstrates that the traditional job interview and resume do not necessarily predict teamwork skills, task dedication, and job performance. And they certainly don't reveal any hidden agendas. In other words, a good indicator of potential may be to see a job applicant in action which is the point of ""The Apprentice"". People vying for a corporate position may hand over a sugar-coated resume and put on their best personality attire for the interview, but these are not necessarily the best indicator of strengths, weaknesses, and performance.<br /><br />Briefly, ""The Apprentice"" involves 16 job candidates competing for the ultimate career opportunity: a position in real estate magnate Donald Trump's investment company. ""The Apprentice"" refers to the winner who will win a salaried position, learn the art of high stakes deal-making from the master himself, and, presumably, gain prime corporate connections. The position is a dream-come-true for those wanting to make more money than the GNP of some foreign countries. To entice the candidates, Trump shows off his private jet, his private luxury apartments replete with statues and artwork, his limos, his connections to celebrities, and other aspects of the life of a billionaire magnate.<br /><br />The road to success is not easy. The group is divided into two teams that compete against each other. Each has a corporate-sounding name, such as Versacorps and Protégé Corporation. The teams are assigned tasks that entail an entrepreneurial venture such as creating advertising, selling merchandise, or negotiating. Teams select a project manager who provides the leadership and organizational skills to complete the task. If they win, the manager receives a lot of credit, particularly in the eyes of the final arbiter. If they lose, the manager may also become the scape-goat. Some of the tasks are monumentally difficult with only a day or two to complete. Tasks may involve creating a TV commercial, or print ad. Others may involve selling at a retail outlet or on the street.<br /><br />The tasks bring out the best and worst in the participants. They often show immediately who is the most reliable, who is the most trustworthy, and who is hard working. And the tasks also expose who is not a good team player, who is inefficient, and who seems only out for themselves. The tasks invariably reveal in unexpected ways the strengths and weaknesses of the participants and in particular the project manager. How well the manager communicates with the team, delegates work, organizes time, and sets specific goals will largely determine the outcome, but it does not necessarily predict the winner.<br /><br />The single-most telling aspect of someone's potential is when he or she is assigned as a project manager. Their real abilities as opposed to their self-propagated abilities immediately show through the veneer that cannot be hidden by a $100 silk tie or a beautiful makeover. Leadership qualities and/or weaknesses often become agonizingly obvious after only a few minutes. Those promoting themselves as top-notch leaders are not always as strong when put into a real-life leadership situation. It is always easier to ""toot your own horn"" than to actually engage in leadership. Project managers, even those on the winning teams, often do not formulate a cohesive strategy. They often believe that by diving off the deep end to complete the task at the first minute rather than taking a little time to organize and discuss how the task will be completed is more efficient. More often than not, members of an ill-strategized team are running around like headless chickens figuring it out as they go along, and in the long run they end up wasting far more time.<br /><br />The winning team gets a taste of the high life, such as eating dinner at an exclusive restaurant, flying in a private jet, and/or meeting a celebrity. The losing team comes to the dreaded board room where Trump hears the lame excuses of the members and knocks off one or more of the contestants like pieces off a chess board with the now infamous ""You're fired"". Often, the project manager is held partially responsible for the team's loss, and may be the target of Trump's accusatory rhetoric. Every week, at least one person becomes a casualty from the losing team. <br /><br />My least-favorite aspect of ""The Apprentice"" is the board room. While the tasks themselves bring out the strengths and weaknesses in the candidates, the board room often brings out the worst. Unfortunately, the rules of the game insist there is one winning team and one losing team, even if the competition was close. Members of the losing team start accusing each other, often ruthlessly, about who was at fault. And sometimes more than one person gets fired. I seldom see an under-performing candidate take responsibility for their actions in the board room. Kristi Frank and Kwame Jackson were possibly the only candidates who took full responsibility for her team's losses and received no recognition for this selfless act. For me, Kristi Frank and Kwame Jackson had the most integrity of all the candidates. However, Trump saw Kristi as weak and fired her, claiming she wasn't standing up for herself, which may mean he values ego more than integrity. No one should sacrifice their integrity for this. Kristi Frank may not have become the apprentice but she can live with herself knowing she did not blame others unjustly. Isn't that worth as much as ""winning""?<br /><br />The strength of ""The Apprentice"" is also its weakness. Because team performance is evaluated strictly by winners and losers, other evaluation opportunities are overlooked. Barring huge gaps between the winning and losing teams, sometimes a losing team exemplifies a high standard of teamwork and efficiency. I have seen losing teams sometimes appearing better organized than the winning team. We Americans are so often obsessed with winning and losing that we often overlook excellence.",1
"1778","The last Tarzan film starring Johnny Weissmuller (looking surprisingly aged a year after ""Tarzan and the Huntress"") is bad, in spite of all the trivia one can add to make it look better. It is obvious that RKO tried to make a great farewell for Weissmuller, shooting in beautiful scenery in México, with a top star of that country (Andrea Palma) and multiple award-winning cinematographer Gabriel Figueroa, and bringing in prestigious composer Dimitri Tiomkin to do the score. Although it may have cost less for filming abroad, it looks more expensive than any other RKO film in the series, taking advantage of Acapulco beaches and real pyramids as Aquatania, and with impressive décors for all the scenes related to the temple of god Balu (especially the exterior, built on steep rocks.) Kurt Neumann should have stayed as director, instead of Robert Florey, who gives it a very slow pace. Neumann had done a fine work with ""Tarzan and the Amazons"", ""Tarzan and the Leopard Woman"" and ""Tarzan and the Huntress"", and finished his career directing the classic ""The Fly"" the year before his death; while Florey became a television director, after a career of few remarkable films. If Weissmuller looks tired, the chimp playing Cheeta is not as good as the others, but the worst character is Benji, an obnoxious mailman who sings horrendous songs (that have a Caribbean air, in a location supposed to be Africa and shot in México!) Boring and decidedly of dubious taste, it was a sad farewell to Weissmuller's Tarzan.",0
"1779","On the face of it, this should be a great film, a great cast, a plot with many possibilities and one of Hollywood's finest behind the camera for the first time.<br /><br />However, its clear why it was another 8 years before spacey decided to try directing a movie again. This movie fails on so many levels. In a film where there is not much action and most of the scenes are shot in a couple of locations, it is imperative that suspense and continuity are provided by the director. Not so here, the great cast is horribly under-used, none more so than the great, late John Spencer, the plot is so run of the mill and nothing you haven't seen in a hundred other TV movies. There is so little character development you end up not caring for any of the protagonists. At least we know spacey has a lot of mates and clout in Hollywood studios to get away with a poor flick like this",0
